"","player_id_sofascore","skin_color_dim3","black"
"2595",343067,"Medium",0
"2596",280441,"Black",1
"2597",788801,"White",0
"2598",138827,"Medium",0
"2599",280835,"Medium",0
"2600",823631,"Black",1
"2601",187437,"Medium",0
"2602",15219,"White",0
"2603",227672,"Black",1
"2604",24006,"White",0
"2605",18304,"Medium",0
"2606",808590,"Black",1
"2607",836705,"White",0
"2608",117373,"White",0
"2609",142619,"Medium",0
"2610",37313,"White",0
"2611",108574,"Medium",0
"2612",163673,"Medium",0
"2613",844203,"Black",1
"2614",37813,"White",0
"2615",24829,"White",0
"2616",383560,"Black",1
"2617",16632,"White",0
"2618",35612,"Medium",0
"2619",851100,"Black",1
"2620",37092,"White",0
"2621",226978,"White",0
"2622",66518,"White",0
"2623",67866,"White",0
"2624",809219,"White",0
"2625",155802,"Medium",0
"2626",40326,"White",0
"2627",156146,"White",0
"2628",796027,"White",0
"2629",134778,"White",0
"2630",94856,"White",0
"2631",142231,"White",0
"2632",319861,"White",0
"2633",280009,"White",0
"2634",842858,"White",0
"2635",787640,"Black",1
"2636",330099,"Black",1
"2637",40360,"White",0
"2638",138830,"Black",1
"2639",165413,"Medium",0
"2640",229776,"Medium",0
"2641",142208,"White",0
"2642",154040,"White",0
"2643",825771,"White",0
"2644",880796,"White",0
"2645",332995,"Medium",0
"2646",190859,"Black",1
"2647",168943,"Medium",0
"2648",70987,"White",0
"2649",45686,"Black",1
"2650",132149,"Medium",0
"2651",146500,"Black",1
"2652",116570,"White",0
"2653",355046,"White",0
"2654",124544,"White",0
"2655",192268,"Medium",0
"2656",169113,"Black",1
"2657",88494,"White",0
"2658",78781,"White",0
"2659",21931,"Black",1
"2660",591706,"Medium",0
"2661",876345,"Medium",0
"2662",142259,"White",0
"2663",354558,"Medium",0
"2664",837205,"White",0
"2665",352296,"Black",1
"2666",192308,"Black",1
"2667",584722,"White",0
"2668",361310,"White",0
"2669",40442,"White",0
"2670",40253,"Medium",0
"2671",827522,"Medium",0
"2672",38440,"White",0
"2673",24397,"Medium",0
"2674",114777,"White",0
"2675",97926,"Black",1
"2676",152206,"White",0
"2677",138890,"White",0
"2678",48660,"White",0
"2679",103012,"White",0
"2680",795004,"White",0
"2681",56601,"Medium",0
"2682",254297,"Black",1
"2683",796358,"Black",1
"2684",586596,"White",0
"2685",48557,"White",0
"2686",254449,"White",0
"2687",891651,"White",0
"2688",168897,"White",0
"2689",253993,"White",0
"2690",108538,"Black",1
"2691",826215,"Black",1
"2692",319853,"White",0
"2693",84251,"White",0
"2694",103364,"White",0
"2695",133908,"White",0
"2696",355492,"White",0
"2697",769333,"Black",1
"2698",51785,"White",0
"2699",809276,"White",0
"2700",939830,"White",0
"2701",110967,"White",0
"2702",280721,"White",0
"2703",831399,"Black",1
"2704",286103,"White",0
"2705",249893,"White",0
"2706",110850,"Medium",0
"2707",825956,"White",0
"2708",186719,"White",0
"2709",111969,"Medium",0
"2710",168833,"White",0
"2711",16186,"White",0
"2712",352370,"White",0
"2713",119159,"White",0
"2714",17100,"White",0
"2715",142104,"White",0
"2716",580952,"Black",1
"2717",856745,"Black",1
"2718",822372,"White",0
"2719",37386,"White",0
"2720",822708,"Black",1
"2721",97409,"Black",1
"2722",187423,"Black",1
"2723",843665,"Black",1
"2724",16776,"White",0
"2725",108584,"Medium",0
"2726",803028,"Black",1
"2727",168985,"White",0
"2728",138146,"White",0
"2729",341589,"Medium",0
"2730",792142,"Black",1
"2731",576382,"White",0
"2732",32260,"White",0
"2733",799054,"Medium",0
"2734",609706,"Black",1
"2735",338651,"Medium",0
"2736",108452,"Medium",0
"2737",40323,"White",0
"2738",921032,"White",0
"2739",103928,"Black",1
"2740",801003,"Black",1
"2741",254119,"White",0
"2742",23666,"White",0
"2743",886363,"Medium",0
"2744",136922,"White",0
"2745",110508,"White",0
"2746",798583,"Black",1
"2747",796444,"Medium",0
"2748",826205,"Black",1
"2749",803185,"Black",1
"2750",227900,"Black",1
"2751",35921,"Medium",0
"2752",87223,"White",0
"2753",377206,"White",0
"2754",147776,"White",0
"2755",855676,"White",0
"2756",147775,"White",0
"2757",22337,"White",0
"2758",142525,"White",0
"2759",148263,"White",0
"2760",846356,"White",0
"2761",137692,"White",0
"2762",184661,"White",0
"2763",23996,"White",0
"2764",67647,"White",0
"2765",171919,"White",0
"2766",886133,"White",0
"2767",146853,"White",0
"2768",927175,"White",0
"2769",142390,"White",0
"2770",897291,"Black",1
"2771",800951,"White",0
"2772",138546,"White",0
"2773",836706,"White",0
"2774",71952,"White",0
"2775",48022,"White",0
"2776",187313,"White",0
"2777",928236,"White",0
"2778",856594,"Medium",0
"2779",906800,"Black",1
"2780",832411,"White",0
"2781",1010726,"White",0
"2782",848276,"Black",1
"2783",855829,"White",0
"2784",795006,"White",0
"2785",839956,"White",0
"2786",989056,"Medium",0
"2787",95381,"White",0
"2788",114379,"Medium",0
"2789",930277,"White",0
"2790",842188,"White",0
"2791",40372,"White",0
"2792",980623,"White",0
"2793",789071,"White",0
"2794",945217,"Black",1
"2795",877841,"White",0
"2796",980628,"White",0
"2797",945578,"Medium",0
"2798",822600,"Medium",0
"2799",877842,"White",0
"2800",836939,"White",0
"2801",26760,"White",0
"2802",961672,"Black",1
"2803",879543,"White",0
"2804",1010231,"Medium",0
"2805",14113,"White",0
"2806",368120,"Medium",0
"2807",795005,"White",0
"2808",128792,"White",0
"2809",26687,"White",0
"2810",125274,"White",0
"2811",356310,"Black",1
"2812",851254,"White",0
"2813",152414,"White",0
"2814",808784,"Black",1
"2815",134849,"White",0
"2816",142524,"Black",1
"2817",790965,"White",0
"2818",790645,"White",0
"2819",85058,"White",0
"2820",330689,"White",0
"2821",149592,"White",0
"2822",573958,"White",0
"2823",823226,"White",0
"2824",26706,"White",0
"2825",799046,"White",0
"2826",73980,"White",0
"2827",226974,"Medium",0
"2828",143040,"Medium",0
"2829",911956,"Black",1
"2830",273,"Medium",0
"2831",793988,"Black",1
"2832",949062,"Black",1
"2833",895228,"White",0
"2834",41494,"Black",1
"2835",147306,"White",0
"2836",870038,"White",0
"2837",1049166,"Black",1
"2838",165015,"White",0
"2839",927405,"White",0
"2840",128587,"White",0
"2841",991011,"Black",1
"2842",786186,"Medium",0
"2843",319857,"Black",1
"2844",1065453,"White",0
"2845",879674,"Medium",0
"2846",877544,"Black",1
"2847",352562,"White",0
"2848",357584,"White",0
"2849",954060,"Black",1
"2850",64860,"White",0
"2851",591044,"White",0
"2852",987734,"Black",1
"2853",344751,"White",0
"2854",1046711,"Medium",0
"2855",980621,"White",0
"2856",964191,"Medium",0
"2857",74335,"Black",1
"2858",801030,"White",0
"2859",989185,"White",0
"2860",126219,"White",0
"2861",877843,"White",0
"2862",1048650,"White",0
"2863",158233,"Black",1
"2864",21626,"Black",1
"2865",805137,"Medium",0
"2866",171927,"White",0
"2867",806394,"White",0
"2868",877308,"White",0
"2869",228414,"White",0
"2870",41615,"White",0
"2871",1065175,"White",0
"2872",933398,"Black",1
"2873",268791,"Medium",0
"2874",997006,"Black",1
"2875",845798,"White",0
"2876",1005211,"White",0
"2877",1014566,"White",0
"2878",123320,"White",0
"2879",1003007,"Black",1
"2880",1066809,"Medium",0
"2881",910241,"White",0
"2882",980618,"White",0
"2883",830127,"White",0
"2884",254003,"White",0
"2885",4703,"Medium",0
"2886",846447,"Black",1
"2887",1007962,"White",0
"2888",8772,"White",0
"2889",1067120,"Medium",0
"2890",826884,"White",0
"2891",980625,"White",0
"2892",979144,"White",0
"2893",106662,"White",0
"2894",989957,"Medium",0
"2895",2614,"White",0
"2896",844424,"Black",1
"2897",168987,"Medium",0
"2898",827668,"Medium",0
"2899",997104,"Black",1
"2900",798181,"White",0
"2901",142471,"White",0
"2902",794770,"White",0
"2903",946695,"Medium",0
"2904",836710,"White",0
"2905",980630,"Medium",0
"2906",997012,"Black",1
"2907",980632,"White",0
"2908",865517,"Medium",0
"2909",945097,"White",0
"2910",997118,"Black",1
"2911",982779,"Black",1
"2912",944288,"White",0
"2913",939668,"White",0
"2914",960448,"White",0
"2915",152463,"White",0
"2916",959634,"White",0
"2917",1066812,"Medium",0
"2918",962577,"White",0
"2919",997130,"Medium",0
"2920",1102244,"White",0
"2921",1010077,"White",0
"2922",988252,"White",0
"2923",293519,"Medium",0
"2924",827688,"White",0
"2925",326643,"White",0
"2926",825845,"Black",1
"2927",787889,"White",0
"2928",556866,"White",0
"2929",795000,"White",0
"2930",309078,"White",0
"2931",941342,"Black",1
"2932",878081,"White",0
"2933",829022,"White",0
"2934",158583,"White",0
"2935",836698,"Black",1
"2936",834986,"White",0
"2937",873419,"Black",1
"2938",847128,"White",0
"2939",822564,"White",0
"2940",795260,"Black",1
"2941",174135,"White",0
"2942",970361,"Black",1
"2943",355152,"Black",1
"2944",89894,"White",0
"2945",187431,"White",0
"2946",927407,"White",0
"2947",1002920,"White",0
"2948",280025,"White",0
"2949",48243,"Medium",0
"2950",164171,"White",0
"2951",973437,"Black",1
"2952",862011,"Black",1
"2953",876858,"White",0
"2954",945878,"White",0
"2955",794995,"White",0
"2956",43440,"White",0
"2957",288439,"Black",1
"2958",940393,"Medium",0
"2959",254135,"Medium",0
"2960",253687,"White",0
"2961",254191,"Black",1
"2962",94002,"White",0
"2963",148076,"White",0
"2964",846016,"Black",1
"2965",1046449,"Black",1
"2966",855846,"White",0
"2967",990201,"Medium",0
"2968",24937,"White",0
"2969",117794,"Medium",0
"2970",32993,"White",0
"2971",842869,"White",0
"2972",121551,"White",0
"2973",119179,"Medium",0
"2974",21880,"White",0
"2975",309546,"White",0
"2976",88471,"White",0
"2977",352610,"White",0
"2978",312986,"Medium",0
"2979",803039,"Medium",0
"2980",888954,"White",0
"2981",560116,"Medium",0
"2982",157377,"White",0
"2983",537552,"White",0
"2984",15416,"White",0
"2985",945063,"Black",1
"2986",869856,"White",0
"2987",910048,"Black",1
"2988",387220,"White",0
"2989",869883,"Medium",0
"2990",37126,"White",0
"2991",957889,"Medium",0
"2992",1006387,"Black",1
"2993",255847,"White",0
"2994",187187,"Black",1
"2995",924020,"White",0
"2996",833213,"White",0
"2997",856668,"White",0
"2998",787448,"Black",1
"2999",889861,"White",0
"3000",987504,"White",0
"3001",873106,"White",0
"3002",796067,"White",0
"3003",991478,"Black",1
"3004",1048820,"White",0
"3005",871701,"White",0
"3006",46900,"White",0
"3007",352290,"White",0
"3008",914711,"Black",1
"3009",796206,"White",0
"3010",1022881,"White",0
"3011",122010,"White",0
"3012",1129364,"White",0
"3013",851262,"Black",1
"3014",904887,"White",0
"3015",841802,"Medium",0
"3016",892483,"Black",1
"3017",1002837,"White",0
"3018",844670,"Black",1
"3019",974087,"Black",1
"3020",111500,"White",0
"3021",222770,"White",0
"3022",997175,"White",0
"3023",861981,"Medium",0
"3024",914755,"White",0
"3025",966889,"White",0
"3026",907463,"Black",1
"3027",930279,"Black",1
"3028",1014222,"Medium",0
"3029",827192,"Medium",0
"3030",1001967,"White",0
"3031",928271,"White",0
"3032",972561,"Black",1
"3033",134868,"White",0
"3034",1082797,"White",0
"3035",998247,"White",0
"3036",1155571,"Medium",0
"3037",1129120,"Medium",0
"3038",1161925,"Black",1
"3039",187185,"White",0
"3040",985738,"White",0
"3041",1012898,"Black",1
"3042",40371,"White",0
"3043",975798,"Black",1
"3044",1146018,"White",0
"3045",1141131,"Medium",0
"3046",164959,"White",0
"3047",986395,"Medium",0
"3048",981562,"White",0
"3049",886127,"Black",1
"3050",795154,"White",0
"3051",1010117,"White",0
"3052",931742,"Black",1
"3053",983540,"Medium",0
"3054",826069,"White",0
"3055",184679,"White",0
"3056",877302,"White",0
"3057",1129365,"White",0
"3058",997113,"White",0
"3059",138151,"White",0
"3060",1046097,"Black",1
"3061",1129935,"Medium",0
"3062",994490,"White",0
"3063",1069125,"White",0
"3064",983041,"White",0
"3065",1201926,"White",0
"3066",1210666,"White",0
"3067",27214,"White",0
"3068",1016810,"Medium",0
"3069",992552,"White",0
"3070",1140599,"Black",1
"3071",1129940,"White",0
"3072",1185437,"White",0
"3073",842456,"Black",1
"3074",120787,"White",0
"3075",8849,"White",0
"3076",920346,"Black",1
"3077",856076,"White",0
"3078",901882,"White",0
"3079",833246,"White",0
"3080",964994,"White",0
"3081",976025,"Black",1
"3082",138828,"Black",1
"3083",891510,"White",0
"3084",962890,"Black",1
"3085",1000397,"White",0
"3086",1009475,"Medium",0
"3087",893962,"White",0
"3088",990249,"White",0
"3089",845024,"White",0
"3090",871706,"Black",1
"3091",994197,"Black",1
"3092",904897,"Black",1
"3093",1048888,"Black",1
"3094",847030,"Medium",0
"3095",855663,"White",0
"3096",788786,"Black",1
"3097",805712,"White",0
"3098",283833,"White",0
"3099",875890,"Black",1
"3100",1128638,"Medium",0
"3101",137673,"White",0
"3102",340719,"White",0
"3103",348362,"Black",1
"3104",787540,"Medium",0
"3105",830142,"White",0
"3106",103442,"Medium",0
"3107",258325,"White",0
"3108",973785,"Medium",0
"3109",787931,"Medium",0
"3110",608362,"White",0
"3111",940054,"Black",1
"3112",963801,"White",0
"3113",906278,"Medium",0
"3114",945145,"Medium",0
"3115",842215,"White",0
"3116",773591,"White",0
"3117",921033,"Black",1
"3118",825740,"White",0
"3119",966575,"Medium",0
"3120",237048,"White",0
"3121",1131002,"Medium",0
"3122",988639,"White",0
"3123",842212,"White",0
"3124",578380,"Medium",0
"3125",234230,"White",0
"3126",795002,"White",0
"3127",96832,"Medium",0
"3128",177179,"White",0
"3129",1131338,"White",0
"3130",846471,"White",0
"3131",830803,"Medium",0
"3132",960017,"White",0
"3133",880742,"Medium",0
"3134",904994,"Black",1
"3135",770083,"White",0
"3136",962409,"Black",1
"3137",190161,"White",0
"3138",280435,"Black",1
"3139",138491,"White",0
"3140",1005343,"Medium",0
"3141",918420,"White",0
"3142",1123613,"Black",1
"3143",1005996,"White",0
"3144",974582,"White",0
"3145",1138778,"White",0
"3146",991290,"Medium",0
"3147",1064842,"White",0
"3148",800252,"White",0
"3149",1152505,"White",0
"3150",875293,"White",0
"3151",1130067,"Medium",0
"3152",995316,"White",0
"3153",867493,"White",0
"3154",989841,"White",0
"3155",1066802,"White",0
"3156",972510,"White",0
"3157",1152486,"Medium",0
"3158",41605,"Medium",0
"3159",1387930,"Black",1
"3160",795761,"White",0
"3161",357752,"Black",1
"3162",138463,"White",0
"3163",905353,"White",0
"3164",134248,"White",0
"3165",1146132,"Black",1
"3166",1001867,"White",0
"3167",995773,"White",0
"3168",605552,"White",0
"3169",826020,"White",0
"3170",571622,"White",0
"3171",253987,"White",0
"3172",794294,"White",0
"3173",343971,"White",0
"3174",1129765,"White",0
"3175",1022109,"Black",1
"3176",1083410,"White",0
"3177",979821,"White",0
"3178",920525,"Black",1
"3179",828077,"Medium",0
"3180",1198075,"White",0
"3181",120298,"White",0
"3182",924205,"White",0
"3183",322529,"Black",1
"3184",583838,"White",0
"3185",44864,"White",0
"3186",1087359,"Black",1
"3187",1142171,"White",0
"3188",1064082,"White",0
"3189",963399,"Black",1
"3190",1035515,"White",0
"3191",1063364,"Medium",0
"3192",886286,"White",0
"3193",1166832,"White",0
"3194",1001858,"Black",1
"3195",1130349,"Medium",0
"3196",1008245,"White",0
"3197",1407524,"White",0
"3198",1215092,"White",0
"3199",1064671,"Black",1
"3200",1139243,"White",0
"3201",1171540,"Black",1
"3202",1127790,"White",0
"3203",1182561,"White",0
"3204",1409353,"White",0
"3205",1005883,"White",0
"3206",217704,"Black",1
"3207",838640,"Black",1
"3208",790989,"Medium",0
"3209",904991,"Black",1
"3210",569684,"Medium",0
"3211",908631,"Black",1
"3212",801263,"White",0
"3213",911679,"White",0
"3214",867442,"Black",1
"3215",328027,"Black",1
"3216",924378,"White",0
"3217",22209,"White",0
"3218",149731,"Black",1
"3219",791642,"White",0
"3220",138892,"Medium",0
"3221",826171,"White",0
"3222",1481688,"White",0
"3223",177177,"Medium",0
"3224",978521,"Black",1
"3225",1174761,"Black",1
"3226",976575,"White",0
"3227",997183,"Medium",0
"3228",835480,"Black",1
"3229",976421,"Black",1
"3230",991604,"Black",1
"3231",822340,"White",0
"3232",1049177,"White",0
"3233",280453,"Medium",0
"3234",929163,"White",0
"3235",1130950,"Medium",0
"3236",823092,"White",0
"3237",843132,"White",0
"3238",980626,"Black",1
"3239",1154491,"White",0
"3240",828571,"Black",1
"3241",254125,"White",0
"3242",877297,"White",0
"3243",789138,"White",0
"3244",798926,"White",0
"3245",280631,"White",0
"3246",121908,"White",0
"3247",168861,"White",0
"3248",254429,"White",0
"3249",311676,"White",0
"3250",845742,"White",0
"3251",206620,"White",0
"3252",228981,"White",0
"3253",909485,"White",0
"3254",920022,"Black",1
"3255",122578,"White",0
"3256",929806,"Medium",0
"3257",138143,"Medium",0
"3258",842922,"White",0
"3259",151581,"White",0
"3260",988203,"White",0
"3261",1146250,"Medium",0
"3262",973431,"White",0
"3263",1090458,"Black",1
"3264",979480,"Black",1
"3265",132654,"White",0
"3266",865554,"White",0
"3267",796032,"White",0
"3268",797691,"White",0
"3269",39718,"White",0
"3270",940886,"White",0
"3271",993211,"White",0
"3272",575952,"White",0
"3273",914877,"White",0
"3274",959003,"White",0
"3275",844625,"Black",1
"3276",138159,"White",0
"3277",986397,"White",0
"3278",933707,"White",0
"3279",1129360,"White",0
"3280",37630,"White",0
"3281",1198074,"White",0
"3282",187207,"White",0
"3283",15004,"White",0
"3284",920379,"Black",1
"3285",1100321,"Black",1
"3286",791928,"White",0
"3287",1022204,"Black",1
"3288",1083382,"White",0
"3289",1142211,"White",0
"3290",975800,"White",0
"3291",918437,"White",0
"3292",794298,"White",0
"3293",930135,"Black",1
"3294",902381,"Black",1
"3295",1192318,"Medium",0
"3296",960114,"White",0
"3297",837064,"Black",1
"3298",1142249,"White",0
"3299",1146091,"Black",1
"3300",1196903,"White",0
"3301",991479,"White",0
"3302",169249,"White",0
"3303",1049628,"White",0
"3304",886132,"Black",1
"3305",935281,"White",0
"3306",1142251,"White",0
"3307",1131339,"Black",1
"3308",1185359,"Black",1
"3309",798936,"White",0
"3310",1409371,"White",0
"3311",962898,"White",0
"3312",174285,"White",0
"3313",94312,"White",0
"3314",359236,"Black",1
"3315",1391596,"Medium",0
"3316",1085199,"White",0
"3317",991096,"White",0
"3318",1083404,"Black",1
"3319",1403018,"White",0
"3320",1174889,"Medium",0
"3321",361790,"White",0
"3322",918438,"White",0
"3323",1140597,"Black",1
"3324",909958,"White",0
"3325",1087043,"Medium",0
"3326",882019,"White",0
"3327",1152502,"White",0
"3328",1493496,"White",0
"3329",930273,"White",0
"3330",914857,"White",0
"3331",1048422,"Medium",0
"3332",1146148,"Black",1
"3333",1048009,"Black",1
"3334",1165722,"Black",1
"3335",1030711,"White",0
"3336",1084730,"White",0
"3337",1510000,"White",0
"3338",1019011,"White",0
"3339",1048569,"Black",1
"3340",1390682,"White",0
"3341",1403053,"White",0
"3342",1120914,"White",0
"3343",326695,"White",0
"3344",1418703,"White",0
"3345",1428576,"Medium",0
"3346",1855791,"White",0
"3347",1048265,"White",0
"3348",1149080,"Medium",0
"3349",1518691,"White",0
"3350",108579,"White",0
"3351",117777,"White",0
"3352",794962,"White",0
"3353",841947,"White",0
"3354",142568,"White",0
"3355",836711,"White",0
"3356",941179,"Black",1
"3357",558680,"Black",1
"3358",362470,"White",0
"3359",365772,"Black",1
"3360",846458,"White",0
"3361",146101,"White",0
"3362",976263,"Black",1
"3363",927366,"White",0
"3364",785989,"Medium",0
"3365",980418,"Black",1
"3366",4732,"White",0
"3367",886639,"Black",1
"3368",48555,"White",0
"3369",121793,"White",0
"3370",95323,"White",0
"3371",38363,"White",0
"3372",40206,"White",0
"3373",844388,"White",0
"3374",26031,"White",0
"3375",114067,"Medium",0
"3376",337457,"White",0
"3377",279533,"White",0
"3378",973430,"White",0
"3379",97924,"White",0
"3380",132664,"White",0
"3381",844447,"White",0
"3382",38547,"Medium",0
"3383",282093,"White",0
"3384",229858,"White",0
"3385",796085,"Black",1
"3386",142135,"White",0
"3387",901905,"White",0
"3388",142684,"Medium",0
"3389",142096,"White",0
"3390",26214,"Medium",0
"3391",280729,"White",0
"3392",40197,"White",0
"3393",40322,"White",0
"3394",138124,"White",0
"3395",857917,"White",0
"3396",114062,"White",0
"3397",94857,"White",0
"3398",137051,"White",0
"3399",352556,"White",0
"3400",842517,"White",0
"3401",16677,"White",0
"3402",253469,"White",0
"3403",16077,"White",0
"3404",789714,"White",0
"3405",142570,"White",0
"3406",790775,"Black",1
"3407",50273,"White",0
"3408",886171,"White",0
"3409",575054,"White",0
"3410",37627,"White",0
"3411",133168,"Medium",0
"3412",315514,"White",0
"3413",107071,"Medium",0
"3414",142478,"Black",1
"3415",132674,"White",0
"3416",13059,"White",0
"3417",553334,"White",0
"3418",326683,"White",0
"3419",326547,"White",0
"3420",336375,"White",0
"3421",231820,"White",0
"3422",108171,"White",0
"3423",142215,"White",0
"3424",71761,"White",0
"3425",40831,"White",0
"3426",845102,"Medium",0
"3427",120282,"White",0
"3428",851256,"Black",1
"3429",16675,"White",0
"3430",96098,"White",0
"3431",72192,"White",0
"3432",26573,"White",0
"3433",254185,"Black",1
"3434",142189,"White",0
"3435",169427,"White",0
"3436",113442,"White",0
"3437",254411,"Black",1
"3438",29791,"White",0
"3439",803023,"White",0
"3440",272779,"White",0
"3441",190065,"Black",1
"3442",493,"White",0
"3443",842526,"Black",1
"3444",66214,"White",0
"3445",254207,"Black",1
"3446",97933,"White",0
"3447",862035,"White",0
"3448",40028,"White",0
"3449",73682,"White",0
"3450",108856,"White",0
"3451",76481,"White",0
"3452",87507,"Medium",0
"3453",15468,"White",0
"3454",123917,"Medium",0
"3455",361410,"Black",1
"3456",4723,"White",0
"3457",15166,"White",0
"3458",168959,"Medium",0
"3459",102983,"Black",1
"3460",171885,"White",0
"3461",26952,"White",0
"3462",142107,"White",0
"3463",812376,"White",0
"3464",26275,"Medium",0
"3465",801246,"White",0
"3466",96301,"White",0
"3467",91493,"White",0
"3468",67868,"White",0
"3469",26825,"White",0
"3470",96920,"Medium",0
"3471",138131,"White",0
"3472",828605,"White",0
"3473",136930,"White",0
"3474",66840,"White",0
"3475",133586,"White",0
"3476",39846,"White",0
"3477",800465,"Medium",0
"3478",548092,"White",0
"3479",142221,"White",0
"3480",142118,"White",0
"3481",202156,"White",0
"3482",78477,"White",0
"3483",340343,"White",0
"3484",113673,"Medium",0
"3485",89713,"White",0
"3486",800448,"White",0
"3487",802864,"White",0
"3488",814873,"White",0
"3489",142631,"White",0
"3490",142249,"White",0
"3491",129926,"White",0
"3492",38639,"White",0
"3493",869779,"Black",1
"3494",794669,"White",0
"3495",116193,"White",0
"3496",250425,"White",0
"3497",96834,"White",0
"3498",798191,"White",0
"3499",845648,"White",0
"3500",797820,"White",0
"3501",147312,"Medium",0
"3502",187427,"White",0
"3503",26758,"White",0
"3504",222464,"Black",1
"3505",786061,"Medium",0
"3506",142263,"White",0
"3507",18233,"Medium",0
"3508",26771,"Black",1
"3509",142116,"White",0
"3510",352568,"White",0
"3511",187435,"White",0
"3512",270885,"White",0
"3513",36138,"White",0
"3514",46338,"White",0
"3515",40195,"White",0
"3516",95138,"White",0
"3517",821728,"Medium",0
"3518",71445,"Medium",0
"3519",132606,"White",0
"3520",840429,"White",0
"3521",980631,"White",0
"3522",38658,"White",0
"3523",801243,"Medium",0
"3524",114868,"Medium",0
"3525",39709,"White",0
"3526",146927,"White",0
"3527",66512,"White",0
"3528",146089,"White",0
"3529",181889,"White",0
"3530",933833,"Black",1
"3531",98217,"White",0
"3532",823385,"White",0
"3533",886314,"Medium",0
"3534",914756,"White",0
"3535",138135,"White",0
"3536",178883,"Medium",0
"3537",29447,"White",0
"3538",857915,"White",0
"3539",114527,"White",0
"3540",230378,"White",0
"3541",126224,"White",0
"3542",850318,"Medium",0
"3543",8705,"White",0
"3544",232398,"White",0
"3545",164963,"White",0
"3546",77494,"Medium",0
"3547",98912,"Medium",0
"3548",1002809,"White",0
"3549",142485,"White",0
"3550",27537,"White",0
"3551",280553,"White",0
"3552",147436,"White",0
"3553",26765,"White",0
"3554",843108,"White",0
"3555",886328,"Black",1
"3556",786187,"Black",1
"3557",37631,"White",0
"3558",611798,"Medium",0
"3559",70289,"White",0
"3560",822562,"White",0
"3561",252613,"White",0
"3562",206590,"White",0
"3563",146924,"White",0
"3564",173929,"White",0
"3565",74340,"White",0
"3566",124771,"White",0
"3567",96660,"White",0
"3568",97927,"White",0
"3569",902370,"White",0
"3570",26516,"White",0
"3571",843133,"White",0
"3572",872567,"Medium",0
"3573",254375,"Black",1
"3574",40230,"White",0
"3575",149670,"White",0
"3576",859752,"White",0
"3577",872274,"Medium",0
"3578",71072,"Medium",0
"3579",939880,"White",0
"3580",549976,"Medium",0
"3581",15193,"White",0
"3582",309892,"White",0
"3583",976992,"White",0
"3584",132619,"White",0
"3585",796043,"White",0
"3586",16251,"White",0
"3587",339335,"White",0
"3588",152115,"White",0
"3589",794362,"White",0
"3590",803803,"Medium",0
"3591",171897,"Medium",0
"3592",281275,"White",0
"3593",254113,"White",0
"3594",134527,"White",0
"3595",802899,"White",0
"3596",354770,"Medium",0
"3597",193462,"White",0
"3598",870215,"White",0
"3599",134250,"Medium",0
"3600",226976,"White",0
"3601",19225,"White",0
"3602",142169,"Black",1
"3603",886170,"White",0
"3604",146142,"White",0
"3605",16073,"White",0
"3606",182459,"White",0
"3607",878628,"White",0
"3608",120300,"White",0
"3609",20738,"White",0
"3610",142480,"White",0
"3611",26527,"Medium",0
"3612",872307,"White",0
"3613",15803,"White",0
"3614",881972,"Black",1
"3615",126205,"White",0
"3616",809514,"White",0
"3617",482,"Black",1
"3618",137309,"Medium",0
"3619",881307,"Medium",0
"3620",151911,"White",0
"3621",265513,"White",0
"3622",35207,"White",0
"3623",38310,"White",0
"3624",276367,"White",0
"3625",924369,"Black",1
"3626",135404,"White",0
"3627",231158,"White",0
"3628",843251,"White",0
"3629",147311,"White",0
"3630",23060,"White",0
"3631",934231,"Black",1
"3632",136926,"Medium",0
"3633",111726,"White",0
"3634",943545,"Black",1
"3635",126552,"White",0
"3636",3952,"White",0
"3637",317691,"White",0
"3638",839842,"White",0
"3639",37432,"White",0
"3640",150928,"White",0
"3641",13987,"White",0
"3642",17733,"White",0
"3643",845745,"White",0
"3644",253513,"White",0
"3645",132682,"White",0
"3646",111026,"White",0
"3647",142852,"White",0
"3648",313264,"White",0
"3649",843600,"White",0
"3650",944198,"White",0
"3651",989560,"White",0
"3652",254025,"Black",1
"3653",886018,"White",0
"3654",148952,"White",0
"3655",270897,"White",0
"3656",790957,"Medium",0
"3657",121792,"White",0
"3658",222086,"Black",1
"3659",798239,"White",0
"3660",933832,"Medium",0
"3661",142628,"White",0
"3662",315162,"White",0
"3663",1012235,"Black",1
"3664",26621,"White",0
"3665",125261,"White",0
"3666",40626,"Medium",0
"3667",125267,"White",0
"3668",842176,"White",0
"3669",38227,"White",0
"3670",124743,"White",0
"3671",352264,"White",0
"3672",132607,"White",0
"3673",121613,"White",0
"3674",68911,"White",0
"3675",18891,"Medium",0
"3676",1006823,"Medium",0
"3677",548090,"White",0
"3678",844634,"Black",1
"3679",124799,"White",0
"3680",987600,"White",0
"3681",316513,"Black",1
"3682",891990,"Black",1
"3683",123682,"White",0
"3684",836026,"White",0
"3685",142198,"White",0
"3686",572922,"White",0
"3687",798309,"White",0
"3688",78881,"White",0
"3689",37273,"White",0
"3690",895634,"White",0
"3691",954027,"White",0
"3692",271017,"White",0
"3693",142486,"White",0
"3694",72638,"White",0
"3695",792083,"White",0
"3696",981435,"White",0
"3697",882005,"White",0
"3698",875495,"White",0
"3699",802862,"White",0
"3700",988896,"White",0
"3701",1646,"White",0
"3702",989264,"White",0
